imo,anc_before_jit,anc_after_jit,emission_range,anc_savings_after_jit,savings_range
9548093,23.6680353171218,23.6680353171218,10-50,0.0,Zero
9548586,15.4704492055299,15.4704492055299,10-50,0.0,Zero
9548811,4.7429171661604,4.7429171661604,1-10,0.0,Zero
9550125,2.0399486612707496,2.0399486612707496,1-10,0.0,Zero
9550163,1.8609253616297248,1.8609253616297248,1-10,0.0,Zero
9550644,5.062340543943,5.062340543943,1-10,0.0,Zero
9551686,2.045222150054576,2.045222150054576,1-10,0.0,Zero
9552824,29.31239168121096,29.31239168121096,10-50,0.0,Zero
9552977,26.412574473322707,26.412574473322707,10-50,0.0,Zero
9553232,1.4780105452740886,1.4780105452740886,1-10,0.0,Zero
9553488,128.146469896116,128.146469896116,100+,0.0,Zero
9553634,15.727068060596098,15.727068060596098,10-50,0.0,Zero
9554078,9.14795899704,9.14795899704,1-10,0.0,Zero
9554080,7.49560890319965,7.49560890319965,1-10,0.0,Zero
9554286,2.05117314108525,2.05117314108525,1-10,0.0,Zero
9555230,7.030169052567382,7.030169052567382,1-10,0.0,Zero
9555242,4.09814045374055,4.09814045374055,1-10,0.0,Zero
9555357,2.18785951824,2.18785951824,1-10,0.0,Zero
9556430,28.955264352148,28.955264352148,10-50,0.0,Zero
9556791,6.89264646464855,6.89264646464855,1-10,0.0,Zero
9557226,1.3195527719385,1.3195527719385,1-10,0.0,Zero
9557240,16.210513251215833,16.210513251215833,10-50,0.0,Zero
9558165,60.71351815458082,60.71351815458082,50-100,0.0,Zero
9558189,46.00643352851415,46.00643352851415,10-50,0.0,Zero
9558218,15.78766032805,15.78766032805,10-50,0.0,Zero
9558361,96.30753902246248,96.30753902246248,50-100,0.0,Zero
9559482,24.5293871567832,24.5293871567832,10-50,0.0,Zero
9560388,33.08837655462477,33.08837655462477,10-50,0.0,Zero
9560390,32.71196568051561,32.71196568051561,10-50,0.0,Zero
9561277,7.501844495703501,7.501844495703501,1-10,0.0,Zero
9561411,2.0272994890672,2.0272994890672,1-10,0.0,Zero
9561629,22.3639991711241,22.3639991711241,10-50,0.0,Zero
9562673,10.3223814651805,10.3223814651805,10-50,0.0,Zero
9562685,6.082129935867126,6.082129935867126,1-10,0.0,Zero
9562697,125.19575013803482,125.19575013803482,100+,0.0,Zero
9563237,8.567816577176142,8.567816577176142,1-10,0.0,Zero
9564279,23.96357877650773,23.96357877650773,10-50,0.0,Zero
9564396,11.0044502307955,11.0044502307955,10-50,0.0,Zero
9564401,2.193124420824,2.193124420824,1-10,0.0,Zero
9564853,54.56239545476405,37.67759004665205,10-50,16.884805408112,10-50
9565338,10.314526607800795,10.314526607800795,10-50,0.0,Zero
9565625,38.2497657871835,38.2497657871835,10-50,0.0,Zero
9565716,19.41400204529713,19.41400204529713,10-50,0.0,Zero
9565869,7.38474306867025,7.38474306867025,1-10,0.0,Zero
9566150,76.05483108974754,76.05483108974754,50-100,0.0,Zero
9566382,14.164170495047898,14.164170495047898,10-50,0.0,Zero
9566423,23.48053693910414,23.48053693910414,10-50,0.0,Zero
9566514,60.93832038625463,60.93832038625463,50-100,0.0,Zero
9566643,2.00600605262288,2.00600605262288,1-10,0.0,Zero
9566851,1.70957319455754,1.70957319455754,1-10,0.0,Zero
9566980,22.09055000896206,22.09055000896206,10-50,0.0,Zero
9566992,43.95895105393704,43.95895105393704,10-50,0.0,Zero
9567051,4.119732568489974,4.119732568489974,1-10,0.0,Zero
9567233,28.53925603972828,28.53925603972828,10-50,0.0,Zero
9567403,4.273961144296759,4.273961144296759,1-10,0.0,Zero
9567740,3.6922801032823,3.6922801032823,1-10,0.0,Zero
9567776,34.7892942154218,34.7892942154218,10-50,0.0,Zero
9567972,28.50862880795641,28.50862880795641,10-50,0.0,Zero
9567984,2.466722366822777,2.466722366822777,1-10,0.0,Zero
9568017,54.578798625442495,54.578798625442495,50-100,0.0,Zero
9568512,38.89846182110625,19.133500329932176,10-50,19.764961491174077,10-50
9569499,50.54783122428758,50.54783122428758,50-100,0.0,Zero
9570852,8.719162050255337,8.719162050255337,1-10,0.0,Zero
9571210,2.482882965698749,2.482882965698749,1-10,0.0,Zero
9572185,93.0390719197992,93.0390719197992,50-100,0.0,Zero
9572575,60.89898765342669,60.89898765342669,50-100,0.0,Zero
9572886,2.1718308148176,2.1718308148176,1-10,0.0,Zero
9573995,15.4684224087924,15.4684224087924,10-50,0.0,Zero
9574078,58.3805606187525,58.3805606187525,50-100,0.0,Zero
9575101,6.614286801393968,6.614286801393968,1-10,0.0,Zero
9575187,26.711708809972134,26.711708809972134,10-50,0.0,Zero
9575448,31.589631822823563,31.589631822823563,10-50,0.0,Zero
9575515,39.15517151322811,39.15517151322811,10-50,0.0,Zero
9576741,23.697903968948623,23.697903968948623,10-50,0.0,Zero
9577434,2.334628648019304,2.334628648019304,1-10,0.0,Zero
9578610,37.63672064687647,37.63672064687647,10-50,0.0,Zero
9579066,5.2355839671861455,5.2355839671861455,1-10,0.0,Zero
9579339,12.938679027158411,12.938679027158411,10-50,0.0,Zero
9580015,31.70305794987508,31.70305794987508,10-50,0.0,Zero
9580209,29.854447473614208,29.854447473614208,10-50,0.0,Zero
9580508,42.75684952673034,42.75684952673034,10-50,0.0,Zero
9581203,8.24942062160607,8.24942062160607,1-10,0.0,Zero
9581370,2.19786963682806,2.19786963682806,1-10,0.0,Zero
9581423,78.06196578265305,78.06196578265305,50-100,0.0,Zero
9583720,28.878789938016496,28.878789938016496,10-50,0.0,Zero
9584059,78.66163381783275,78.66163381783275,50-100,0.0,Zero
9584243,31.01162464524499,31.01162464524499,10-50,0.0,Zero
9585194,81.26413482509788,81.26413482509788,50-100,0.0,Zero
9585900,77.83852665232719,77.83852665232719,50-100,0.0,Zero
9586966,1.11440438028,1.11440438028,1-10,0.0,Zero
9587386,19.514094130039062,19.514094130039062,10-50,0.0,Zero
9587790,9.1155490070451,9.1155490070451,1-10,0.0,Zero
9587881,5.369839256497,5.369839256497,1-10,0.0,Zero
9588304,29.393894694092246,29.393894694092246,10-50,0.0,Zero
9588603,33.50985672841328,33.50985672841328,10-50,0.0,Zero
9589384,3.1159442101062,3.1159442101062,1-10,0.0,Zero
9589580,28.128538996796,28.128538996796,10-50,0.0,Zero
9589592,4.5477481387677,4.5477481387677,1-10,0.0,Zero
9590060,59.127145662775575,59.127145662775575,50-100,0.0,Zero
9590101,2.0615183885268,2.0615183885268,1-10,0.0,Zero
9590113,32.90663593363165,32.90663593363165,10-50,0.0,Zero
9590589,6.2342053800593,6.2342053800593,1-10,0.0,Zero
9590852,39.55880226063344,39.55880226063344,10-50,0.0,Zero
9591052,7.174331671403519,7.174331671403519,1-10,0.0,Zero
9591284,111.7550844310129,111.7550844310129,100+,0.0,Zero
9591662,15.737029090962,15.737029090962,10-50,0.0,Zero
9592032,2.4759566196715,2.4759566196715,1-10,0.0,Zero
9592056,1.3283552693928,1.3283552693928,1-10,0.0,Zero
9592082,2.276007111601152,2.276007111601152,1-10,0.0,Zero
9592214,106.6818426220413,106.6818426220413,100+,0.0,Zero
9592226,2.9467568866775484,2.9467568866775484,1-10,0.0,Zero
9592434,37.35309552699379,37.35309552699379,10-50,0.0,Zero
9592446,43.72143745627837,43.72143745627837,10-50,0.0,Zero
9592692,6.34606034438475,6.34606034438475,1-10,0.0,Zero
9592800,41.20687369913048,41.20687369913048,10-50,0.0,Zero
9593062,23.24819185487545,23.24819185487545,10-50,0.0,Zero
9593270,5.502054228613999,5.502054228613999,1-10,0.0,Zero
9593440,6.231210118904249,6.231210118904249,1-10,0.0,Zero
9593452,4.212936972551735,4.212936972551735,1-10,0.0,Zero
9593799,2.2114859784187737,2.2114859784187737,1-10,0.0,Zero
9593957,78.24455564287163,78.24455564287163,50-100,0.0,Zero
9594597,20.566796033980623,20.566796033980623,10-50,0.0,Zero
9594602,2.1817791280275,2.1817791280275,1-10,0.0,Zero
9594664,32.744645946160446,32.744645946160446,10-50,0.0,Zero
9595228,9.590775506691022,9.590775506691022,1-10,0.0,Zero
9595618,127.4357998227518,127.4357998227518,100+,0.0,Zero
9595620,13.096793415821798,13.096793415821798,10-50,0.0,Zero
9595670,2.2346578231614287,2.2346578231614287,1-10,0.0,Zero
9595761,4.9508786457142495,4.9508786457142495,1-10,0.0,Zero
9595981,32.713959696664,32.713959696664,10-50,0.0,Zero
9596260,82.08365533972777,82.08365533972777,50-100,0.0,Zero
9596466,50.171900036798746,50.171900036798746,50-100,0.0,Zero
9597006,7.023111927016999,7.023111927016999,1-10,0.0,Zero
9597678,2.877754528163581,2.877754528163581,1-10,0.0,Zero
9597771,24.08095312006732,24.08095312006732,10-50,0.0,Zero
9597800,2.3325912451737,2.3325912451737,1-10,0.0,Zero
9597977,30.37932114918656,30.37932114918656,10-50,0.0,Zero
9597989,38.47286882538429,38.47286882538429,10-50,0.0,Zero
9598220,30.7981337102304,30.7981337102304,10-50,0.0,Zero
9598775,1.55314626228,1.55314626228,1-10,0.0,Zero
9599004,23.989319630254293,23.989319630254293,10-50,0.0,Zero
9599145,23.330229359490733,23.330229359490733,10-50,0.0,Zero
9599171,8.616884458245119,8.616884458245119,1-10,0.0,Zero
9599743,2.1469175882847,2.1469175882847,1-10,0.0,Zero
9599779,3.4414635036292496,3.4414635036292496,1-10,0.0,Zero
9600059,3.81965423697975,3.81965423697975,1-10,0.0,Zero
9601194,4.056774934182672,4.056774934182672,1-10,0.0,Zero
9601235,89.37380350520041,89.37380350520041,50-100,0.0,Zero
9601314,16.51702101754,16.51702101754,10-50,0.0,Zero
9601936,17.0699367842739,17.0699367842739,10-50,0.0,Zero
9602289,10.933345962191998,10.933345962191998,10-50,0.0,Zero
9602320,22.8797482016376,22.8797482016376,10-50,0.0,Zero
9602473,7.752675853616088,7.752675853616088,1-10,0.0,Zero
9602617,101.15939642960583,101.15939642960583,100+,0.0,Zero
9602629,133.69130533219925,133.69130533219925,100+,0.0,Zero
9602655,13.800281489747777,13.800281489747777,10-50,0.0,Zero
9602667,60.2834881237368,38.0116437175904,10-50,22.2718444061464,10-50
9602710,38.42580359986362,38.42580359986362,10-50,0.0,Zero
9602916,140.80314825421783,140.80314825421783,100+,0.0,Zero
9603001,2.5050355626048,2.5050355626048,1-10,0.0,Zero
9603207,74.98178864135674,74.98178864135674,50-100,0.0,Zero
9603283,3.6262920525139,3.6262920525139,1-10,0.0,Zero
9603611,7.82182112276025,7.82182112276025,1-10,0.0,Zero
9603659,27.907614920131348,27.907614920131348,10-50,0.0,Zero
9603946,13.433284488672,13.433284488672,10-50,0.0,Zero
9604029,47.9040137746122,47.9040137746122,10-50,0.0,Zero
9604158,12.4074064568103,12.4074064568103,10-50,0.0,Zero
9604299,2.4516519887473773,2.4516519887473773,1-10,0.0,Zero
9604392,82.50474039804989,82.50474039804989,50-100,0.0,Zero
9604811,2.114923328446225,2.114923328446225,1-10,0.0,Zero
9604976,45.3224047153342,45.3224047153342,10-50,0.0,Zero
9605839,30.480135077825,30.480135077825,10-50,0.0,Zero
9605994,2.35343688936,2.35343688936,1-10,0.0,Zero
9606314,21.2425790538078,21.2425790538078,10-50,0.0,Zero
9606326,318.2539305838156,68.9304031496987,50-100,249.3235274341169,100+
9606546,22.161396070549664,22.161396070549664,10-50,0.0,Zero
9606780,32.4244923216735,32.4244923216735,10-50,0.0,Zero
9606986,3.1886844348528,3.1886844348528,1-10,0.0,Zero
9607045,44.32182456264364,44.32182456264364,10-50,0.0,Zero
9607203,73.96269405960162,73.96269405960162,50-100,0.0,Zero
9607423,7.289542481668676,7.289542481668676,1-10,0.0,Zero
9607863,120.40561951475952,120.40561951475952,100+,0.0,Zero
9608049,4.4494356208785,4.4494356208785,1-10,0.0,Zero
9608051,6.639875132142,6.639875132142,1-10,0.0,Zero
9608843,2.06048909371305,2.06048909371305,1-10,0.0,Zero
9608922,21.83646721868325,21.83646721868325,10-50,0.0,Zero
9609122,2.3373575939117432,2.3373575939117432,1-10,0.0,Zero
9609158,36.928404105780295,36.928404105780295,10-50,0.0,Zero
9609641,8.654298520364815,8.654298520364815,1-10,0.0,Zero
9609952,30.1631097317588,30.1631097317588,10-50,0.0,Zero
9611620,97.336790915811,97.336790915811,50-100,0.0,Zero
9612064,55.05554501280847,55.05554501280847,50-100,0.0,Zero
9613068,25.398122100324848,25.398122100324848,10-50,0.0,Zero
9613147,10.013781128988,10.013781128988,10-50,0.0,Zero
9613226,1.6734604456287898,1.6734604456287898,1-10,0.0,Zero
9613329,3.6315234586388767,3.6315234586388767,1-10,0.0,Zero
9613848,5.978742092687826,5.978742092687826,1-10,0.0,Zero
9614048,140.43962881466388,140.43962881466388,100+,0.0,Zero
9615042,11.844711765145368,11.844711765145368,10-50,0.0,Zero
9615054,20.50514653106148,20.50514653106148,10-50,0.0,Zero
9615119,18.26318559238761,18.26318559238761,10-50,0.0,Zero
9615133,1.5009140412279,1.5009140412279,1-10,0.0,Zero
9615676,30.1973146423468,30.1973146423468,10-50,0.0,Zero
9616802,8.840656340640999,8.840656340640999,1-10,0.0,Zero
9617428,17.775308784472198,17.775308784472198,10-50,0.0,Zero
9617662,25.8276685777383,25.8276685777383,10-50,0.0,Zero
9617741,16.52227039459605,16.52227039459605,10-50,0.0,Zero
9617961,15.852994717,15.852994717,10-50,0.0,Zero
9617997,22.609624998615,22.609624998615,10-50,0.0,Zero
9618630,33.6282731922504,33.6282731922504,10-50,0.0,Zero
9618783,8.150597491887499,8.150597491887499,1-10,0.0,Zero
9619660,26.8589901882258,26.8589901882258,10-50,0.0,Zero
9619933,79.45166048129329,79.45166048129329,50-100,0.0,Zero
9619945,30.3407289778952,30.3407289778952,10-50,0.0,Zero
9620279,1.9962755631,1.9962755631,1-10,0.0,Zero
9620566,30.1062829082202,30.1062829082202,10-50,0.0,Zero
9620619,6.1271257608,6.1271257608,1-10,0.0,Zero
9621273,58.82467767061688,58.82467767061688,50-100,0.0,Zero
9621716,1.6618677193670497,1.6618677193670497,1-10,0.0,Zero
9622174,2.095143430448675,2.095143430448675,1-10,0.0,Zero
9622540,16.956599705361008,16.956599705361008,10-50,0.0,Zero
9623609,7.0027062964283,7.0027062964283,1-10,0.0,Zero
9623831,20.66975431441515,20.66975431441515,10-50,0.0,Zero
9624237,130.58390598532273,130.58390598532273,100+,0.0,Zero
9624263,16.015716848151325,16.015716848151325,10-50,0.0,Zero
9624665,20.125959434767516,20.125959434767516,10-50,0.0,Zero
9624914,2.1152540953470003,2.1152540953470003,1-10,0.0,Zero
9625267,2.30757877183585,2.30757877183585,1-10,0.0,Zero
9625413,130.921491104506,76.56889624200599,50-100,54.35259486250001,50-100
9625841,21.99374632122577,21.99374632122577,10-50,0.0,Zero
9625968,6.743315525259299,6.743315525259299,1-10,0.0,Zero
9626261,4.95086211341145,4.95086211341145,1-10,0.0,Zero
9626405,8.86191259000165,8.86191259000165,1-10,0.0,Zero
9626431,111.47932518347456,42.69420621516149,10-50,68.78511896831307,50-100
9626675,11.74772483484851,11.74772483484851,10-50,0.0,Zero
9626986,2.3234142274752,2.3234142274752,1-10,0.0,Zero
9627095,3.05377464439125,3.05377464439125,1-10,0.0,Zero
9628219,5.749306447886925,5.749306447886925,1-10,0.0,Zero
9628635,4.80936054410175,4.80936054410175,1-10,0.0,Zero
9628697,25.2958838493666,25.2958838493666,10-50,0.0,Zero
9628805,4.91309406766485,4.91309406766485,1-10,0.0,Zero
9629366,9.859496897607745,9.859496897607745,1-10,0.0,Zero
9629586,23.4850922455786,23.4850922455786,10-50,0.0,Zero
9629914,16.118861699862,16.118861699862,10-50,0.0,Zero
9629952,71.8674024561318,71.8674024561318,50-100,0.0,Zero
9629990,4.12552886273625,4.12552886273625,1-10,0.0,Zero
9630248,17.04737880682509,17.04737880682509,10-50,0.0,Zero
9630793,34.8818089818906,34.8818089818906,10-50,0.0,Zero
9631333,34.66238845457983,34.66238845457983,10-50,0.0,Zero
9631694,21.1251502129957,21.1251502129957,10-50,0.0,Zero
9632064,17.8760668114602,17.8760668114602,10-50,0.0,Zero
9632090,47.22057586090649,47.22057586090649,10-50,0.0,Zero
9632131,24.690969115416895,24.690969115416895,10-50,0.0,Zero
9632155,16.6211238685086,16.6211238685086,10-50,0.0,Zero
9632210,18.8368071463847,18.8368071463847,10-50,0.0,Zero
9632284,12.4864980531685,12.4864980531685,10-50,0.0,Zero
9632820,9.363109185497605,9.363109185497605,1-10,0.0,Zero
9632947,15.12579759381605,15.12579759381605,10-50,0.0,Zero
9633020,2.249205896088492,2.249205896088492,1-10,0.0,Zero
9633161,5.543623008383799,5.543623008383799,1-10,0.0,Zero
9633226,39.38441377883535,39.38441377883535,10-50,0.0,Zero
9634098,85.8684602708688,85.8684602708688,50-100,0.0,Zero
9634696,25.207832115807847,25.207832115807847,10-50,0.0,Zero
9635078,4.401016956981899,4.401016956981899,1-10,0.0,Zero
9635377,4.5243356426191,4.5243356426191,1-10,0.0,Zero
9635688,10.35701081085,10.35701081085,10-50,0.0,Zero
9635810,77.25110245464305,77.25110245464305,50-100,0.0,Zero
9637155,12.8540150655356,12.8540150655356,10-50,0.0,Zero
9637428,1.14273525770686,1.14273525770686,1-10,0.0,Zero
9637507,17.134850394324747,17.134850394324747,10-50,0.0,Zero
9638410,21.2045399206858,21.2045399206858,10-50,0.0,Zero
9638903,9.8796685452432,9.8796685452432,1-10,0.0,Zero
9639373,4.6877276764568,4.6877276764568,1-10,0.0,Zero
9639529,4.0553899587435245,4.0553899587435245,1-10,0.0,Zero
9639555,13.709709678350398,13.709709678350398,10-50,0.0,Zero
9640619,17.075765260343193,17.075765260343193,10-50,0.0,Zero
9641508,2.1222186458304,2.1222186458304,1-10,0.0,Zero
9641900,24.68430623309497,24.68430623309497,10-50,0.0,Zero
9642514,2.8766403987918,2.8766403987918,1-10,0.0,Zero
9642784,14.37111944523866,14.37111944523866,10-50,0.0,Zero
9643283,10.99954995026928,10.99954995026928,10-50,0.0,Zero
9643556,5.146239742433544,5.146239742433544,1-10,0.0,Zero
9643609,29.5155446239215,29.5155446239215,10-50,0.0,Zero
9643960,11.295569352397798,11.295569352397798,10-50,0.0,Zero
9645736,4.602615354543,4.602615354543,1-10,0.0,Zero
9645798,84.12378781985821,84.12378781985821,50-100,0.0,Zero
9646900,2.1967475666521192,2.1967475666521192,1-10,0.0,Zero
9646924,2.16337899294,2.16337899294,1-10,0.0,Zero
9646936,2.450886336262,2.450886336262,1-10,0.0,Zero
9646948,2.27401825014,2.27401825014,1-10,0.0,Zero
9648790,2.334935546906,2.334935546906,1-10,0.0,Zero
9649299,14.4545815889899,14.4545815889899,10-50,0.0,Zero
9649524,3.8688288828124,3.8688288828124,1-10,0.0,Zero
9649861,16.96120745569119,16.96120745569119,10-50,0.0,Zero
9651034,24.281079272083915,24.281079272083915,10-50,0.0,Zero
9651864,2.17165166188245,2.17165166188245,1-10,0.0,Zero
9653408,10.237769359668851,10.237769359668851,10-50,0.0,Zero
9653422,64.20160996898612,64.20160996898612,50-100,0.0,Zero
9654397,2.34632656847595,2.34632656847595,1-10,0.0,Zero
9654799,17.3417513690445,17.3417513690445,10-50,0.0,Zero
9655377,2.1937593778254496,2.1937593778254496,1-10,0.0,Zero
9656137,34.6871249020467,34.6871249020467,10-50,0.0,Zero
9656412,20.90370366257442,20.90370366257442,10-50,0.0,Zero
9656876,5.051969703225,5.051969703225,1-10,0.0,Zero
9657026,31.68997733070523,31.68997733070523,10-50,0.0,Zero
9657040,11.9374757497203,11.9374757497203,10-50,0.0,Zero
9659490,33.8317165312182,33.8317165312182,10-50,0.0,Zero
9659505,4.39072300206955,4.39072300206955,1-10,0.0,Zero
9659672,39.4619330922609,39.4619330922609,10-50,0.0,Zero
9659775,2.5008814002705075,2.5008814002705075,1-10,0.0,Zero
9659866,4.972916276880652,4.972916276880652,1-10,0.0,Zero
9661223,22.28253482899468,22.28253482899468,10-50,0.0,Zero
9661273,21.784356578941324,21.784356578941324,10-50,0.0,Zero
9661443,2.34617830763225,2.34617830763225,1-10,0.0,Zero
9661455,2.3278791149705,2.3278791149705,1-10,0.0,Zero
9662423,41.08510219519744,41.08510219519744,10-50,0.0,Zero
9662667,2.1747581981525,2.1747581981525,1-10,0.0,Zero
9662837,2.0739206889395,2.0739206889395,1-10,0.0,Zero
9662875,10.16217866833808,10.16217866833808,10-50,0.0,Zero
9662887,133.1661146283029,133.1661146283029,100+,0.0,Zero
9663336,23.281330950898795,23.281330950898795,10-50,0.0,Zero
9666508,22.5664610635776,22.5664610635776,10-50,0.0,Zero
9666558,83.83410201838748,83.83410201838748,50-100,0.0,Zero
9667174,13.145195547415598,13.145195547415598,10-50,0.0,Zero
9668506,3.3687433613915,3.3687433613915,1-10,0.0,Zero
9669263,4.3883656122642,4.3883656122642,1-10,0.0,Zero
9670004,4.6543287156303,4.6543287156303,1-10,0.0,Zero
9670016,31.034795638362095,27.712558026261675,10-50,3.3222376121004196,1-10
9670224,5.460785785678399,5.460785785678399,1-10,0.0,Zero
9671424,8.834489335998509,8.834489335998509,1-10,0.0,Zero
9671462,13.57578154635575,13.57578154635575,10-50,0.0,Zero
9672313,4.5683857514771,4.5683857514771,1-10,0.0,Zero
9673109,2.22991414635715,2.22991414635715,1-10,0.0,Zero
9675119,4.725409033589999,4.725409033589999,1-10,0.0,Zero
9675640,34.10900491640595,34.10900491640595,10-50,0.0,Zero
9675688,13.251659364889674,13.251659364889674,10-50,0.0,Zero
9675705,12.0502559401329,12.0502559401329,10-50,0.0,Zero
9675729,27.98552978744724,27.98552978744724,10-50,0.0,Zero
9675767,24.39516176126705,24.39516176126705,10-50,0.0,Zero
9675810,8.434010387870849,8.434010387870849,1-10,0.0,Zero
9676113,34.33946540448612,34.33946540448612,10-50,0.0,Zero
9676199,4.0696356374125,4.0696356374125,1-10,0.0,Zero
9676735,9.18007369467258,9.18007369467258,1-10,0.0,Zero
9676876,5.315550918244479,5.315550918244479,1-10,0.0,Zero
9680097,89.33105203204214,89.33105203204214,50-100,0.0,Zero
9680190,79.28241585329994,79.28241585329994,50-100,0.0,Zero
9680279,31.763613517243492,17.149819281758997,10-50,14.613794235484495,10-50
9680293,15.960549004107,15.960549004107,10-50,0.0,Zero
9680724,42.22425595544415,42.22425595544415,10-50,0.0,Zero
9681118,70.80522796966434,70.80522796966434,50-100,0.0,Zero
9681285,134.50548902246473,44.38360700117374,10-50,90.12188202129099,50-100
9681326,16.5552112728658,16.5552112728658,10-50,0.0,Zero
9681390,2.2071790452073823,2.2071790452073823,1-10,0.0,Zero
9681704,56.93159560340902,56.93159560340902,50-100,0.0,Zero
9682253,32.682796305886,32.682796305886,10-50,0.0,Zero
9682942,49.248833746642745,46.93070286162774,10-50,2.3181308850150018,1-10
9682966,36.70761894073016,36.70761894073016,10-50,0.0,Zero
9683013,85.92149324884369,85.92149324884369,50-100,0.0,Zero
9683025,3.1512162845491107,3.1512162845491107,1-10,0.0,Zero
9683104,15.809109435200916,15.809109435200916,10-50,0.0,Zero
9683350,52.39651935604407,52.39651935604407,50-100,0.0,Zero
9683661,75.21135183340363,75.21135183340363,50-100,0.0,Zero
9683843,14.064746315445063,14.064746315445063,10-50,0.0,Zero
9684225,20.176904912515333,20.176904912515333,10-50,0.0,Zero
9684641,16.36044126722591,16.36044126722591,10-50,0.0,Zero
9685059,2.4459323681422,2.4459323681422,1-10,0.0,Zero
9685097,2.0500555680136,2.0500555680136,1-10,0.0,Zero
9686352,117.1636389364968,117.1636389364968,100+,0.0,Zero
9686546,14.901217934680243,14.901217934680243,10-50,0.0,Zero
9686649,5.086695407845275,5.086695407845275,1-10,0.0,Zero
9687447,35.98324651752969,35.98324651752969,10-50,0.0,Zero
9687588,14.9122436317815,14.9122436317815,10-50,0.0,Zero
9687746,43.95155607276296,43.95155607276296,10-50,0.0,Zero
9688831,2.85532034110092,2.85532034110092,1-10,0.0,Zero
9689043,64.8263048673366,64.8263048673366,50-100,0.0,Zero
9689677,58.25497034960706,58.25497034960706,50-100,0.0,Zero
9689902,23.55835052169083,23.55835052169083,10-50,0.0,Zero
9691412,38.92627604817416,38.92627604817416,10-50,0.0,Zero
9692155,2.6755693557258264,2.6755693557258264,1-10,0.0,Zero
9693410,2.258264345383026,2.258264345383026,1-10,0.0,Zero
9693745,18.43597827935112,18.43597827935112,10-50,0.0,Zero
9694713,2.286651684863,2.286651684863,1-10,0.0,Zero
9695145,200.7976616216074,200.7976616216074,100+,0.0,Zero
9696072,7.929564842503499,7.929564842503499,1-10,0.0,Zero
9696084,16.566643572204597,16.566643572204597,10-50,0.0,Zero
9696864,36.48329489001839,36.48329489001839,10-50,0.0,Zero
9697222,6.171420454480296,6.171420454480296,1-10,0.0,Zero
9697416,51.46973496340877,51.46973496340877,50-100,0.0,Zero
9698197,2.4663061793468244,2.4663061793468244,1-10,0.0,Zero
9698628,16.514602426421398,16.514602426421398,10-50,0.0,Zero
9699335,26.227260919662054,26.227260919662054,10-50,0.0,Zero
9700005,21.71026988821152,21.71026988821152,10-50,0.0,Zero
9700445,93.4211894989699,93.4211894989699,50-100,0.0,Zero
9701176,3.843642099656309,3.843642099656309,1-10,0.0,Zero
9701322,2.5211097006104413,2.5211097006104413,1-10,0.0,Zero
9701358,38.62432179626522,38.62432179626522,10-50,0.0,Zero
9701944,2.769558130125,2.769558130125,1-10,0.0,Zero
9702223,2.1161245846752,2.1161245846752,1-10,0.0,Zero
9702273,24.2339345582976,24.2339345582976,10-50,0.0,Zero
9702455,94.06242738889,94.06242738889,50-100,0.0,Zero
9702493,2.258567415875884,2.258567415875884,1-10,0.0,Zero
9703318,26.7557076997955,26.7557076997955,10-50,0.0,Zero
9703538,3.9628123748228994,3.9628123748228994,1-10,0.0,Zero
9703576,26.85166165949064,26.85166165949064,10-50,0.0,Zero
9703942,2.7775432323774,2.7775432323774,1-10,0.0,Zero
9703954,6.7317782034072,6.7317782034072,1-10,0.0,Zero
9704037,6.423605905490399,6.423605905490399,1-10,0.0,Zero
9705081,15.904915685659,15.904915685659,10-50,0.0,Zero
9705160,30.185425066930893,30.185425066930893,10-50,0.0,Zero
9706073,4.377424778694898,4.377424778694898,1-10,0.0,Zero
9706384,113.34459208996334,113.34459208996334,100+,0.0,Zero
9706401,112.90304137819572,112.90304137819572,100+,0.0,Zero
9706413,75.724186708544,75.724186708544,50-100,0.0,Zero
9706786,11.406265325442956,11.406265325442956,10-50,0.0,Zero
9707508,6.9724469894656,6.9724469894656,1-10,0.0,Zero
9707807,66.78731640288012,66.78731640288012,50-100,0.0,Zero
9708071,75.22651995967311,75.22651995967311,50-100,0.0,Zero
9708083,87.03601246419457,87.03601246419457,50-100,0.0,Zero
9708435,16.434137843510918,16.434137843510918,10-50,0.0,Zero
9708447,22.103156312692494,22.103156312692494,10-50,0.0,Zero
9708497,11.368021775186964,11.368021775186964,10-50,0.0,Zero
9708502,106.18572663899305,106.18572663899305,100+,0.0,Zero
9708849,23.1611303267722,23.1611303267722,10-50,0.0,Zero
9708851,15.9002530463879,15.9002530463879,10-50,0.0,Zero
9708875,23.5779608669131,23.5779608669131,10-50,0.0,Zero
9709087,73.7751453122355,73.7751453122355,50-100,0.0,Zero
9709271,41.2129588317824,41.2129588317824,10-50,0.0,Zero
9710074,32.72537233527962,32.05394305606407,10-50,0.6714292792155518,0-1
9710177,4.1217721618657,4.1217721618657,1-10,0.0,Zero
9710921,2.4983278986726,2.4983278986726,1-10,0.0,Zero
9711080,2.473407359775,2.473407359775,1-10,0.0,Zero
9711092,2.398821239835,2.398821239835,1-10,0.0,Zero
9711860,4.045963181399999,4.045963181399999,1-10,0.0,Zero
9712307,55.354529766400894,55.354529766400894,50-100,0.0,Zero
9712668,7.3066041462609,7.3066041462609,1-10,0.0,Zero
9712864,75.32317578058559,75.32317578058559,50-100,0.0,Zero
